SalesOrderID;OrderDate;Status;OnlineOrderFlag;TerritoryID;TotalDue;Name;Group
58198;17-10-2013;5;true;9;87.2729;Australia;Pacific
58199;17-10-2013;5;true;9;108.2458;Australia;Pacific
58200;17-10-2013;5;true;9;76.2119;Australia;Pacific
58201;17-10-2013;5;true;1;40.0784;Northwest;North America
58202;17-10-2013;5;true;6;71.7919;Canada;North America
58203;17-10-2013;5;true;4;76.2119;Southwest;North America
58204;17-10-2013;5;true;4;47.4819;Southwest;North America
58205;17-10-2013;5;true;1;54.6754;Northwest;North America
58206;17-10-2013;5;true;1;40.0784;Northwest;North America
58207;17-10-2013;5;true;1;50.3659;Northwest;North America
58208;17-10-2013;5;true;6;77.3169;Canada;North America
58209;17-10-2013;5;true;1;45.9570;Northwest;North America
58210;17-10-2013;5;true;4;38.5535;Southwest;North America
58211;17-10-2013;5;true;4;65.7144;Southwest;North America
58212;17-10-2013;5;true;1;35.6694;Northwest;North America
58213;17-10-2013;5;true;4;211.3644;Southwest;North America
58214;17-10-2013;5;true;1;25.3377;Northwest;North America
58215;17-10-2013;5;true;6;142.5119;Canada;North America
58216;17-10-2013;5;true;4;77.3390;Southwest;North America
58217;17-10-2013;5;true;1;44.1779;Northwest;North America
58218;17-10-2013;5;true;1;44.1779;Northwest;North America
58219;17-10-2013;5;true;1;8.0444;Northwest;North America
58220;17-10-2013;5;true;4;126.4783;Southwest;North America
58221;17-10-2013;5;true;8;73.9908;Germany;Europe
58222;17-10-2013;5;true;8;32.5754;Germany;Europe
58223;17-10-2013;5;true;10;77.3169;United Kingdom;Europe
58224;17-10-2013;5;true;10;159.6173;United Kingdom;Europe
58225;17-10-2013;5;true;7;6.9394;France;Europe
58226;17-10-2013;5;true;7;86.1458;France;Europe
58227;17-10-2013;5;true;7;64.6094;France;Europe
58228;17-10-2013;5;true;8;44.1779;Germany;Europe
58229;17-10-2013;5;true;6;44.1890;Canada;North America
58230;17-10-2013;5;true;6;70.6758;Canada;North America
58231;17-10-2013;5;true;1;46.7194;Northwest;North America
58232;17-10-2013;5;true;4;62.9519;Southwest;North America
58233;17-10-2013;5;true;1;34.2219;Northwest;North America
58234;17-10-2013;5;true;4;2832.5018;Southwest;North America
58235;17-10-2013;5;true;1;1918.2579;Northwest;North America
58236;17-10-2013;5;true;4;2574.6279;Southwest;North America
58237;17-10-2013;5;true;8;858.9607;Germany;Europe
58238;17-10-2013;5;true;9;2725.2836;Australia;Pacific
58239;17-10-2013;5;true;9;1918.2579;Australia;Pacific
58240;17-10-2013;5;true;9;1879.5940;Australia;Pacific
58241;17-10-2013;5;true;9;2560.2519;Australia;Pacific
58242;17-10-2013;5;true;9;2613.2808;Australia;Pacific
58243;17-10-2013;5;true;9;2624.3529;Australia;Pacific
58244;17-10-2013;5;true;9;2602.2640;Australia;Pacific
58245;17-10-2013;5;true;9;2742.9084;Australia;Pacific
58246;17-10-2013;5;true;9;2709.8357;Australia;Pacific
58247;17-10-2013;5;true;6;2710.6092;Canada;North America
58248;17-10-2013;5;true;6;596.6890;Canada;North America
58249;18-10-2013;5;true;9;1280.6508;Australia;Pacific
58250;18-10-2013;5;true;7;2535.9640;France;Europe
58251;18-10-2013;5;true;7;2563.5890;France;Europe
58252;18-10-2013;5;true;6;15.4479;Canada;North America
58253;18-10-2013;5;true;9;116.0029;Australia;Pacific
58254;18-10-2013;5;true;7;1934.8329;France;Europe
58255;18-10-2013;5;true;4;59.6590;Southwest;North America
58256;18-10-2013;5;true;6;83.3944;Canada;North America
58257;18-10-2013;5;true;4;47.4819;Southwest;North America
58258;18-10-2013;5;true;1;27.6140;Northwest;North America
58259;18-10-2013;5;true;4;26.2769;Southwest;North America
58260;18-10-2013;5;true;4;27.6140;Southwest;North America
58261;18-10-2013;5;true;6;82.2783;Canada;North America
58262;18-10-2013;5;true;4;16.5529;Southwest;North America
58263;18-10-2013;5;true;4;77.3390;Southwest;North America
58264;18-10-2013;5;true;6;86.7204;Canada;North America
58265;18-10-2013;5;true;4;87.2729;Southwest;North America
58266;18-10-2013;5;true;6;65.1729;Canada;North America
58267;18-10-2013;5;true;1;44.1779;Northwest;North America
58268;18-10-2013;5;true;4;8.0444;Southwest;North America
58269;18-10-2013;5;true;10;104.4004;United Kingdom;Europe
58270;18-10-2013;5;true;7;26.2769;France;Europe
58271;18-10-2013;5;true;7;5.5140;France;Europe
58272;18-10-2013;5;true;8;43.0729;Germany;Europe
58273;18-10-2013;5;true;10;8.0444;United Kingdom;Europe
58274;18-10-2013;5;true;4;2738.5657;Southwest;North America
58275;18-10-2013;5;true;4;1949.1869;Southwest;North America
58276;18-10-2013;5;true;1;683.4094;Northwest;North America
58277;18-10-2013;5;true;10;1352.3432;United Kingdom;Europe
58278;18-10-2013;5;true;9;2684.0119;Australia;Pacific
58279;18-10-2013;5;true;9;2633.1377;Australia;Pacific
58280;18-10-2013;5;true;1;2644.3313;Northwest;North America
58281;18-10-2013;5;true;4;620.4354;Southwest;North America
58282;18-10-2013;5;true;6;682.3044;Canada;North America
58283;18-10-2013;5;true;1;614.6673;Northwest;North America
58284;18-10-2013;5;true;6;596.6890;Canada;North America
58285;18-10-2013;5;true;6;1276.8054;Canada;North America
58286;18-10-2013;5;true;10;1320.9944;United Kingdom;Europe
58287;18-10-2013;5;true;10;627.3748;United Kingdom;Europe
58288;19-10-2013;5;true;10;2585.6669;United Kingdom;Europe
58289;19-10-2013;5;true;9;27.6140;Australia;Pacific
58290;19-10-2013;5;true;9;87.2508;Australia;Pacific
58291;19-10-2013;5;true;9;38.6529;Australia;Pacific
58292;19-10-2013;5;true;9;77.3169;Australia;Pacific
58293;19-10-2013;5;true;9;26.2769;Australia;Pacific
58294;19-10-2013;5;true;9;34.2219;Australia;Pacific
58295;19-10-2013;5;true;9;26.2769;Australia;Pacific
58296;19-10-2013;5;true;9;75.1069;Australia;Pacific
58297;19-10-2013;5;true;9;87.2729;Australia;Pacific
58298;19-10-2013;5;true;9;38.6640;Australia;Pacific
58299;19-10-2013;5;true;10;2832.5018;United Kingdom;Europe
58300;19-10-2013;5;true;6;6.9394;Canada;North America
58301;19-10-2013;5;true;1;59.6479;Northwest;North America
58302;19-10-2013;5;true;1;71.7919;Northwest;North America
58303;19-10-2013;5;true;1;103.2733;Northwest;North America
58304;19-10-2013;5;true;4;38.5535;Southwest;North America
58305;19-10-2013;5;true;4;40.4320;Southwest;North America
58306;19-10-2013;5;true;1;33.1390;Northwest;North America
58307;19-10-2013;5;true;6;77.3169;Canada;North America
58308;19-10-2013;5;true;6;82.2783;Canada;North America
58309;19-10-2013;5;true;6;77.3390;Canada;North America
58310;19-10-2013;5;true;1;44.1779;Northwest;North America
58311;19-10-2013;5;true;6;5.5140;Canada;North America
58312;19-10-2013;5;true;4;34.2219;Southwest;North America
58313;19-10-2013;5;true;4;90.0133;Southwest;North America
58314;19-10-2013;5;true;8;77.3390;Germany;Europe
58315;19-10-2013;5;true;7;42.9624;France;Europe
58316;19-10-2013;5;true;7;38.6529;France;Europe
58317;19-10-2013;5;true;10;70.6869;United Kingdom;Europe
58318;19-10-2013;5;true;7;34.5534;France;Europe
58319;19-10-2013;5;true;7;38.6529;France;Europe
58320;19-10-2013;5;true;1;44.1890;Northwest;North America
58321;19-10-2013;5;true;6;71.0073;Canada;North America
58322;19-10-2013;5;true;4;41.2055;Southwest;North America
58323;19-10-2013;5;true;1;24.2879;Northwest;North America
58324;19-10-2013;5;true;6;79.5048;Canada;North America
58325;19-10-2013;5;true;4;38.6750;Southwest;North America
58326;19-10-2013;5;true;4;62.9629;Southwest;North America
58327;19-10-2013;5;true;8;16.5529;Germany;Europe
58328;19-10-2013;5;true;6;199.9829;Canada;North America
58329;19-10-2013;5;true;1;1949.1869;Northwest;North America
58330;19-10-2013;5;true;6;850.2865;Canada;North America
58331;19-10-2013;5;true;1;850.2865;Northwest;North America
58332;19-10-2013;5;true;1;888.9504;Northwest;North America
58333;19-10-2013;5;true;4;2613.2808;Southwest;North America
58334;19-10-2013;5;true;6;2598.9158;Canada;North America
58335;19-10-2013;5;true;4;2574.6390;Southwest;North America
58336;19-10-2013;5;true;9;888.9504;Australia;Pacific
58337;19-10-2013;5;true;9;850.2865;Australia;Pacific
58338;19-10-2013;5;true;9;2802.0701;Australia;Pacific
58339;19-10-2013;5;true;9;715.9737;Australia;Pacific
58340;19-10-2013;5;true;9;2563.5890;Australia;Pacific
58341;19-10-2013;5;true;9;2738.5657;Australia;Pacific
58342;19-10-2013;5;true;6;1451.2407;Canada;North America
58343;19-10-2013;5;true;4;2673.0613;Southwest;North America
58344;19-10-2013;5;true;1;1340.3319;Northwest;North America
58345;19-10-2013;5;true;4;1276.8054;Southwest;North America
58346;19-10-2013;5;true;10;663.5083;United Kingdom;Europe
58347;19-10-2013;5;true;10;596.6890;United Kingdom;Europe
58348;19-10-2013;5;true;8;2688.5092;Germany;Europe
58349;19-10-2013;5;true;9;860.3751;Australia;Pacific
58350;20-10-2013;5;true;9;1238.1415;Australia;Pacific
58351;20-10-2013;5;true;9;1238.1415;Australia;Pacific
58352;20-10-2013;5;true;8;2574.6279;Germany;Europe
58353;20-10-2013;5;true;10;2574.6390;United Kingdom;Europe
58354;20-10-2013;5;true;6;54.1119;Canada;North America
58355;20-10-2013;5;true;9;77.3390;Australia;Pacific
58356;20-10-2013;5;true;9;44.1779;Australia;Pacific
58357;20-10-2013;5;true;8;1944.7669;Germany;Europe
58358;20-10-2013;5;true;10;1918.2579;United Kingdom;Europe
58359;20-10-2013;5;true;10;1918.2579;United Kingdom;Europe
58360;20-10-2013;5;true;10;703.8187;United Kingdom;Europe
58361;20-10-2013;5;true;10;2748.4997;United Kingdom;Europe
58362;20-10-2013;5;true;7;905.5254;France;Europe
58363;20-10-2013;5;true;1;2.5305;Northwest;North America
58364;20-10-2013;5;true;1;40.8077;Northwest;North America
58365;20-10-2013;5;true;6;97.7483;Canada;North America
58366;20-10-2013;5;true;4;15.7242;Southwest;North America
58367;20-10-2013;5;true;4;30.6859;Southwest;North America
58368;20-10-2013;5;true;4;30.1444;Southwest;North America
58369;20-10-2013;5;true;4;36.0230;Southwest;North America
58370;20-10-2013;5;true;6;42.9624;Canada;North America
58371;20-10-2013;5;true;6;55.2058;Canada;North America
58372;20-10-2013;5;true;6;77.3169;Canada;North America
58373;20-10-2013;5;true;4;118.1577;Southwest;North America
58374;20-10-2013;5;true;6;43.0729;Canada;North America
58375;20-10-2013;5;true;6;47.4377;Canada;North America
58376;20-10-2013;5;true;4;77.3390;Southwest;North America
58377;20-10-2013;5;true;4;66.2779;Southwest;North America
58378;20-10-2013;5;true;1;77.3390;Northwest;North America
58379;20-10-2013;5;true;6;32.5754;Canada;North America
58380;20-10-2013;5;true;1;8.0444;Northwest;North America
58381;20-10-2013;5;true;1;99.9694;Northwest;North America
58382;20-10-2013;5;true;1;8.0444;Northwest;North America
58383;20-10-2013;5;true;10;138.1140;United Kingdom;Europe
58384;20-10-2013;5;true;8;75.6815;Germany;Europe
58385;20-10-2013;5;true;8;70.6869;Germany;Europe
58386;20-10-2013;5;true;10;152.9873;United Kingdom;Europe
58387;20-10-2013;5;true;10;14.2987;United Kingdom;Europe
58388;20-10-2013;5;true;10;44.1779;United Kingdom;Europe
58389;20-10-2013;5;true;10;60.7529;United Kingdom;Europe
58390;20-10-2013;5;true;6;101.6269;Canada;North America
58391;20-10-2013;5;true;1;668.7571;Northwest;North America
58392;20-10-2013;5;true;1;1879.5940;Northwest;North America
58393;20-10-2013;5;true;6;1945.3194;Canada;North America
58394;20-10-2013;5;true;4;1879.5940;Southwest;North America
58395;20-10-2013;5;true;4;679.5308;Southwest;North America
58396;20-10-2013;5;true;4;2643.0937;Southwest;North America
58397;20-10-2013;5;true;4;2535.9640;Southwest;North America
58398;20-10-2013;5;true;1;2724.8748;Northwest;North America
58399;20-10-2013;5;true;9;2784.9426;Australia;Pacific
58400;20-10-2013;5;true;9;650.8008;Australia;Pacific
58401;20-10-2013;5;true;9;606.6229;Australia;Pacific
58402;20-10-2013;5;true;9;2644.3313;Australia;Pacific
58403;20-10-2013;5;true;9;2673.0613;Australia;Pacific
58404;20-10-2013;5;true;9;2639.8008;Australia;Pacific
58405;20-10-2013;5;true;9;2596.7279;Australia;Pacific
58406;20-10-2013;5;true;9;2778.9977;Australia;Pacific
58407;20-10-2013;5;true;9;2587.8769;Australia;Pacific
58408;20-10-2013;5;true;9;2664.0887;Australia;Pacific
58409;20-10-2013;5;true;1;2703.9903;Northwest;North America
58410;20-10-2013;5;true;4;1276.8054;Southwest;North America
58411;20-10-2013;5;true;8;1286.7394;Germany;Europe
58412;20-10-2013;5;true;10;596.6890;United Kingdom;Europe
58413;20-10-2013;5;true;8;650.8008;Germany;Europe
58414;20-10-2013;5;true;9;830.2307;Australia;Pacific
58415;21-10-2013;5;true;10;2607.7779;United Kingdom;Europe
58416;21-10-2013;5;true;7;2562.4508;France;Europe
58417;21-10-2013;5;true;6;8.7848;Canada;North America
58418;21-10-2013;5;true;4;38.6640;Southwest;North America
58419;21-10-2013;5;true;9;85.0519;Australia;Pacific
58420;21-10-2013;5;true;9;66.8194;Australia;Pacific
58421;21-10-2013;5;true;9;65.1729;Australia;Pacific
58422;21-10-2013;5;true;9;107.6823;Australia;Pacific
58423;21-10-2013;5;true;10;1918.2579;United Kingdom;Europe
58424;21-10-2013;5;true;6;2.5305;Canada;North America
58425;21-10-2013;5;true;9;35.6584;Australia;Pacific
58426;21-10-2013;5;true;1;5.5140;Northwest;North America
58427;21-10-2013;5;true;4;26.2769;Southwest;North America
58428;21-10-2013;5;true;4;28.1554;Southwest;North America
58429;21-10-2013;5;true;6;33.1279;Canada;North America
58430;21-10-2013;5;true;4;27.6140;Southwest;North America
58431;21-10-2013;5;true;6;79.0959;Canada;North America
58432;21-10-2013;5;true;4;35.6694;Southwest;North America
58433;21-10-2013;5;true;1;42.9624;Northwest;North America
58434;21-10-2013;5;true;4;43.0729;Southwest;North America
58435;21-10-2013;5;true;4;71.7919;Southwest;North America
58436;21-10-2013;5;true;1;77.3169;Northwest;North America
58437;21-10-2013;5;true;6;104.4004;Canada;North America
58438;21-10-2013;5;true;1;26.4869;Northwest;North America
58439;21-10-2013;5;true;4;16.5529;Southwest;North America
58440;21-10-2013;5;true;1;5.5140;Northwest;North America
58441;21-10-2013;5;true;4;132.5779;Southwest;North America
58442;21-10-2013;5;true;6;14.2987;Canada;North America
58443;21-10-2013;5;true;1;16.8292;Northwest;North America
58444;21-10-2013;5;true;7;102.1904;France;Europe
58445;21-10-2013;5;true;8;83.9469;Germany;Europe
58446;21-10-2013;5;true;10;59.6590;United Kingdom;Europe
58447;21-10-2013;5;true;7;33.1390;France;Europe
58448;21-10-2013;5;true;10;59.6590;United Kingdom;Europe
58449;21-10-2013;5;true;10;76.2119;United Kingdom;Europe
58450;21-10-2013;5;true;10;71.8029;United Kingdom;Europe
58451;21-10-2013;5;true;2;1918.2579;Northeast;North America
58452;21-10-2013;5;true;1;1965.2094;Northwest;North America
58453;21-10-2013;5;true;4;1918.2579;Southwest;North America
58454;21-10-2013;5;true;1;1939.2529;Northwest;North America
58455;21-10-2013;5;true;6;2560.2519;Canada;North America
58456;21-10-2013;5;true;4;2582.6834;Southwest;North America
58457;21-10-2013;5;true;10;1342.4093;United Kingdom;Europe
58458;21-10-2013;5;true;9;927.6254;Australia;Pacific
58459;21-10-2013;5;true;9;614.6673;Australia;Pacific
58460;21-10-2013;5;true;9;2563.5890;Australia;Pacific
58461;21-10-2013;5;true;9;2560.2519;Australia;Pacific
58462;21-10-2013;5;true;9;2574.6390;Australia;Pacific
58463;21-10-2013;5;true;1;835.7447;Northwest;North America
58464;21-10-2013;5;true;4;1381.0732;Southwest;North America
58465;21-10-2013;5;true;4;2634.3974;Southwest;North America
58466;21-10-2013;5;true;8;2673.0613;Germany;Europe
58467;21-10-2013;5;true;9;1381.0732;Australia;Pacific
58468;21-10-2013;5;true;9;845.6786;Australia;Pacific
58469;22-10-2013;5;true;8;2590.4073;Germany;Europe
58470;22-10-2013;5;true;10;2639.2373;United Kingdom;Europe
58471;22-10-2013;5;true;10;2626.5408;United Kingdom;Europe
58472;22-10-2013;5;true;7;2560.2519;France;Europe
58473;22-10-2013;5;true;10;2547.0029;United Kingdom;Europe
58474;22-10-2013;5;true;7;2580.1419;France;Europe
58475;22-10-2013;5;true;4;8.7848;Southwest;North America
58476;22-10-2013;5;true;9;27.6140;Australia;Pacific
58477;22-10-2013;5;true;9;27.6140;Australia;Pacific
58478;22-10-2013;5;true;9;77.3169;Australia;Pacific
58479;22-10-2013;5;true;9;66.8194;Australia;Pacific
58480;22-10-2013;5;true;9;28.1554;Australia;Pacific
58481;22-10-2013;5;true;9;8.0444;Australia;Pacific
58482;22-10-2013;5;true;9;38.6640;Australia;Pacific
58483;22-10-2013;5;true;9;32.0340;Australia;Pacific
58484;22-10-2013;5;true;9;69.5929;Australia;Pacific
58485;22-10-2013;5;true;10;1944.7669;United Kingdom;Europe
58486;22-10-2013;5;true;7;2738.4552;France;Europe
58487;22-10-2013;5;true;8;915.4594;Germany;Europe
58488;22-10-2013;5;true;6;43.3381;Canada;North America
58489;22-10-2013;5;true;6;38.6640;Canada;North America
58490;22-10-2013;5;true;6;82.8529;Canada;North America
58491;22-10-2013;5;true;4;28.1554;Southwest;North America
58492;22-10-2013;5;true;4;178.2255;Southwest;North America
58493;22-10-2013;5;true;1;103.2733;Northwest;North America
58494;22-10-2013;5;true;4;30.1444;Southwest;North America
58495;22-10-2013;5;true;6;42.9624;Canada;North America
58496;22-10-2013;5;true;4;35.6584;Southwest;North America
58497;22-10-2013;5;true;4;173.7834;Southwest;North America
58498;22-10-2013;5;true;1;106.1574;Northwest;North America
58499;22-10-2013;5;true;6;33.1390;Canada;North America
58500;22-10-2013;5;true;1;82.2783;Northwest;North America
58501;22-10-2013;5;true;4;77.3169;Southwest;North America
58502;22-10-2013;5;true;6;26.4869;Canada;North America
58503;22-10-2013;5;true;1;77.3390;Northwest;North America
58504;22-10-2013;5;true;1;75.6815;Northwest;North America
58505;22-10-2013;5;true;4;199.9829;Southwest;North America
58506;22-10-2013;5;true;7;79.5048;France;Europe
58507;22-10-2013;5;true;8;40.4320;Germany;Europe
58508;22-10-2013;5;true;10;38.6750;United Kingdom;Europe
58509;22-10-2013;5;true;7;15.4479;France;Europe
58510;22-10-2013;5;true;7;30.1444;France;Europe
58511;22-10-2013;5;true;8;69.5819;Germany;Europe
58512;22-10-2013;5;true;10;6.9394;United Kingdom;Europe
58513;22-10-2013;5;true;7;8.0444;France;Europe
58514;22-10-2013;5;true;10;40.0784;United Kingdom;Europe
58515;22-10-2013;5;true;6;38.6750;Canada;North America
58516;22-10-2013;5;true;6;79.5269;Canada;North America
58517;22-10-2013;5;true;6;156.8879;Canada;North America
58518;22-10-2013;5;true;1;2738.5657;Northwest;North America
58519;22-10-2013;5;true;4;1918.2579;Southwest;North America
58520;22-10-2013;5;true;6;1911.6169;Canada;North America
58521;22-10-2013;5;true;6;659.9723;Canada;North America
58522;22-10-2013;5;true;4;654.4584;Southwest;North America
58523;22-10-2013;5;true;1;883.4254;Northwest;North America
58524;22-10-2013;5;true;1;2601.6894;Northwest;North America
58525;22-10-2013;5;true;4;2598.9158;Southwest;North America
58526;22-10-2013;5;true;4;2612.1758;Southwest;North America
58527;22-10-2013;5;true;4;2688.9844;Southwest;North America
58528;22-10-2013;5;true;4;2590.4073;Southwest;North America
58529;22-10-2013;5;true;1;2686.1998;Northwest;North America
58530;22-10-2013;5;true;8;1381.0732;Germany;Europe
58531;22-10-2013;5;true;9;1879.5940;Australia;Pacific
58532;22-10-2013;5;true;9;817.1033;Australia;Pacific
58533;22-10-2013;5;true;9;2644.3313;Australia;Pacific
58534;22-10-2013;5;true;9;2673.0613;Australia;Pacific
58535;22-10-2013;5;true;9;2708.6865;Australia;Pacific
58536;22-10-2013;5;true;9;2666.3208;Australia;Pacific
58537;22-10-2013;5;true;1;2644.3313;Northwest;North America
58538;22-10-2013;5;true;1;622.0708;Northwest;North America
58539;22-10-2013;5;true;8;627.3748;Germany;Europe
58540;22-10-2013;5;true;10;635.3529;United Kingdom;Europe
58541;23-10-2013;5;true;9;1297.8004;Australia;Pacific
58542;23-10-2013;5;true;10;2574.6279;United Kingdom;Europe
58543;23-10-2013;5;true;7;2535.9640;France;Europe
58544;23-10-2013;5;true;9;91.6819;Australia;Pacific
58545;23-10-2013;5;true;9;59.6590;Australia;Pacific
58546;23-10-2013;5;true;9;8.7848;Australia;Pacific
58547;23-10-2013;5;true;9;2.5305;Australia;Pacific
58548;23-10-2013;5;true;9;60.7640;Australia;Pacific
58549;23-10-2013;5;true;1;43.0729;Northwest;North America
58550;23-10-2013;5;true;6;75.0627;Canada;North America
58551;23-10-2013;5;true;1;27.6140;Northwest;North America
58552;23-10-2013;5;true;6;207.7179;Canada;North America
58553;23-10-2013;5;true;1;23.7465;Northwest;North America
58554;23-10-2013;5;true;1;135.8708;Northwest;North America
58555;23-10-2013;5;true;1;101.7484;Northwest;North America
58556;23-10-2013;5;true;6;79.0959;Canada;North America
58557;23-10-2013;5;true;6;42.9624;Canada;North America
58558;23-10-2013;5;true;4;33.1390;Southwest;North America
58559;23-10-2013;5;true;6;11.0390;Canada;North America
58560;23-10-2013;5;true;6;132.5779;Canada;North America
58561;23-10-2013;5;true;6;8.0444;Canada;North America
58562;23-10-2013;5;true;6;8.0444;Canada;North America
58563;23-10-2013;5;true;7;8.0444;France;Europe
58564;23-10-2013;5;true;10;6.9394;United Kingdom;Europe
58565;23-10-2013;5;true;10;6.9394;United Kingdom;Europe
58566;23-10-2013;5;true;7;54.1119;France;Europe
58567;23-10-2013;5;true;6;109.9144;Canada;North America
58568;23-10-2013;5;true;4;596.6890;Southwest;North America
58569;23-10-2013;5;true;4;2703.8798;Southwest;North America
58570;23-10-2013;5;true;1;2612.1758;Northwest;North America
58571;23-10-2013;5;true;9;2699.9018;Australia;Pacific
58572;23-10-2013;5;true;9;829.5677;Australia;Pacific
58573;23-10-2013;5;true;9;2613.2808;Australia;Pacific
58574;23-10-2013;5;true;9;2563.5890;Australia;Pacific
58575;23-10-2013;5;true;9;2775.0086;Australia;Pacific
58576;23-10-2013;5;true;4;2671.9453;Southwest;North America
58577;23-10-2013;5;true;4;624.8444;Southwest;North America
58578;23-10-2013;5;true;8;1270.1644;Germany;Europe
58579;23-10-2013;5;true;10;1268.2859;United Kingdom;Europe
58580;23-10-2013;5;true;8;1276.8054;Germany;Europe
58581;23-10-2013;5;true;7;612.1369;France;Europe
58582;23-10-2013;5;true;8;650.8008;Germany;Europe
58583;23-10-2013;5;true;10;2649.8453;United Kingdom;Europe
58584;23-10-2013;5;true;7;2673.0613;France;Europe
58585;24-10-2013;5;true;10;2645.3258;United Kingdom;Europe
58586;24-10-2013;5;true;10;2604.7944;United Kingdom;Europe
58587;24-10-2013;5;true;8;2610.3084;Germany;Europe
58588;24-10-2013;5;true;10;2618.8058;United Kingdom;Europe
58589;24-10-2013;5;true;1;38.6640;Northwest;North America
58590;24-10-2013;5;true;9;136.9758;Australia;Pacific
58591;24-10-2013;5;true;9;46.7194;Australia;Pacific
58592;24-10-2013;5;true;9;87.2729;Australia;Pacific
58593;24-10-2013;5;true;9;55.2169;Australia;Pacific
58594;24-10-2013;5;true;9;9.9340;Australia;Pacific
58595;24-10-2013;5;true;9;54.1119;Australia;Pacific
58596;24-10-2013;5;true;8;680.6358;Germany;Europe
58597;24-10-2013;5;true;1;59.6590;Northwest;North America
58598;24-10-2013;5;true;4;74.5765;Southwest;North America
58599;24-10-2013;5;true;6;132.6000;Canada;North America
58600;24-10-2013;5;true;6;164.6229;Canada;North America
58601;24-10-2013;5;true;1;44.1779;Northwest;North America
58602;24-10-2013;5;true;1;36.0230;Northwest;North America
58603;24-10-2013;5;true;6;35.6694;Canada;North America
58604;24-10-2013;5;true;1;33.1279;Northwest;North America
58605;24-10-2013;5;true;1;35.6694;Northwest;North America
58606;24-10-2013;5;true;1;26.4869;Northwest;North America
58607;24-10-2013;5;true;4;25.3377;Southwest;North America
58608;24-10-2013;5;true;4;142.5119;Southwest;North America
58609;24-10-2013;5;true;6;77.3390;Canada;North America
58610;24-10-2013;5;true;6;71.2394;Canada;North America
58611;24-10-2013;5;true;10;132.5779;United Kingdom;Europe
58612;24-10-2013;5;true;7;42.9624;France;Europe
58613;24-10-2013;5;true;7;32.5754;France;Europe
58614;24-10-2013;5;true;8;37.5479;Germany;Europe
58615;24-10-2013;5;true;10;8.0444;United Kingdom;Europe
58616;24-10-2013;5;true;10;40.0784;United Kingdom;Europe
58617;24-10-2013;5;true;10;44.1779;United Kingdom;Europe
58618;24-10-2013;5;true;4;138.0919;Southwest;North America
58619;24-10-2013;5;true;6;52.9737;Canada;North America
58620;24-10-2013;5;true;3;90.0133;Central;North America
58621;24-10-2013;5;true;6;94.4554;Canada;North America
58622;24-10-2013;5;true;7;9.9340;France;Europe
58623;24-10-2013;5;true;4;1934.8329;Southwest;North America
58624;24-10-2013;5;true;1;2615.4908;Northwest;North America
58625;24-10-2013;5;true;7;884.9061;France;Europe
58626;24-10-2013;5;true;8;829.0815;Germany;Europe
58627;24-10-2013;5;true;10;1342.4093;United Kingdom;Europe
58628;24-10-2013;5;true;8;1407.5822;Germany;Europe
58629;24-10-2013;5;true;9;2694.0563;Australia;Pacific
58630;24-10-2013;5;true;9;2610.3084;Australia;Pacific
58631;24-10-2013;5;true;9;2552.5169;Australia;Pacific
58632;24-10-2013;5;true;9;2574.6390;Australia;Pacific
58633;24-10-2013;5;true;9;2602.2529;Australia;Pacific
58634;24-10-2013;5;true;4;2694.0563;Southwest;North America
58635;24-10-2013;5;true;7;612.1369;France;Europe
58636;24-10-2013;5;true;10;612.1369;United Kingdom;Europe
58637;24-10-2013;5;true;10;2738.2342;United Kingdom;Europe
58638;24-10-2013;5;true;7;2673.0613;France;Europe
58639;24-10-2013;5;true;10;2644.3313;United Kingdom;Europe
58640;25-10-2013;5;true;10;2580.1419;United Kingdom;Europe
58641;25-10-2013;5;true;10;2639.2373;United Kingdom;Europe
58642;25-10-2013;5;true;9;71.2394;Australia;Pacific
58643;25-10-2013;5;true;9;87.2729;Australia;Pacific
58644;25-10-2013;5;true;9;59.6590;Australia;Pacific
58645;25-10-2013;5;true;9;17.9784;Australia;Pacific
58646;25-10-2013;5;true;7;635.3529;France;Europe
58647;25-10-2013;5;true;10;2740.3337;United Kingdom;Europe
58648;25-10-2013;5;true;10;2715.3497;United Kingdom;Europe
58649;25-10-2013;5;true;4;43.0729;Southwest;North America
58650;25-10-2013;5;true;6;93.8808;Canada;North America
58651;25-10-2013;5;true;4;66.8194;Southwest;North America
58652;25-10-2013;5;true;6;41.9127;Canada;North America
58653;25-10-2013;5;true;4;146.3794;Southwest;North America
58654;25-10-2013;5;true;1;40.0784;Northwest;North America
58655;25-10-2013;5;true;1;33.1390;Northwest;North America
58656;25-10-2013;5;true;6;118.3234;Canada;North America
58657;25-10-2013;5;true;4;72.8748;Southwest;North America
58658;25-10-2013;5;true;6;41.1834;Canada;North America
58659;25-10-2013;5;true;4;11.0390;Southwest;North America
58660;25-10-2013;5;true;4;16.5529;Southwest;North America
58661;25-10-2013;5;true;4;142.5119;Southwest;North America
58662;25-10-2013;5;true;6;77.3390;Canada;North America
58663;25-10-2013;5;true;4;44.1779;Southwest;North America
58664;25-10-2013;5;true;4;5.5140;Southwest;North America
58665;25-10-2013;5;true;1;8.0444;Northwest;North America
58666;25-10-2013;5;true;4;140.6444;Southwest;North America
58667;25-10-2013;5;true;7;38.5535;France;Europe
58668;25-10-2013;5;true;8;27.6140;Germany;Europe
